TS;Test;Model;Target Freq;Target mW;Target dBm;Info;mW;dBm;dif_mW;dif_dBm
1623336229000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,46;6,49;-20,54;-7,49
1623336229000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,49;-20,55;-7,49
1623336230000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,39;6,42;-20,61;-7,56
1623336230000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,41;6,44;-20,59;-7,54
1623336231000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,44;-20,6;-7,54
1623336231000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,41;6,44;-20,59;-7,54
1623336232000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,37;6,41;-20,63;-7,57
1623336232000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,34;6,38;-20,66;-7,6
1623336232000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,39;6,43;-20,61;-7,55
1623336233000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,5
1623336233000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,43;-20,6;-7,54
1623336234000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,44;-20,6;-7,54
1623336234000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,43;-20,6;-7,55
1623336235000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,33;6,37;-20,67;-7,61
1623336235000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,43;6,46;-20,57;-7,52
1623336236000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,43;-20,6;-7,55
1623336236000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,46;6,49;-20,54;-7,49
1623336236000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,51;6,54;-20,49;-7,44
1623336237000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,48;6,51;-20,52;-7,47
1623336237000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,42;6,45;-20,58;-7,53
1623336238000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,38;6,42;-20,62;-7,56
1623336238000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,49;6,52;-20,51;-7,46
1623336239000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,47;-20,56;-7,51
1623336239000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,51;6,54;-20,49;-7,44
1623336240000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,39;6,42;-20,61;-7,56
